What Is The Highest Mountain In The Alps,Mont Blanc
According To The British Tourist Authority What Is Now Britain’s National Dish,Curry (Chicken Tikka Masala)
Real Authentic Scampi is Made From Which Type Of Marine Creatures,Lobster (Not Shrimp)
What Colour Smartie Replaced The Blue One During ’2006 & ’2008?,White
Who Became Leader Of The Conservative Party Directly After John Major,William Hague
In Which Country Will You Find The River Quai,Thailand
"Where Exactly Will You Find The Words “Give Me Your Poor, Your Huddled Masses, Yearning To Breathe Free”",The Statue Of Liberty
What Was The Name Of The Spacecraft That First Put Man On The Moon,The Eagle / Apollo 11 Was The Mission
How Is The Medical Condition Of Seborrheic  Dermatitis More Commonly Known,Dandruff
How Many Playing Cards Are There In A Standard Pack (Not Including Jokers),52
What Would You Bob For At Halloween,Apples
Monte Carlo Is In Which European Country,Monaco
What Is The Most Southerly State Of The USA,Hawaii
Which Fictional Hero Created By Baroness Orczy Takes His Name From The Small Red Flower With Which He Signs His Messages,The Scarlet Pimpernel
"With Over 137,000 People Bearing It What Is The Most Common Asian Surname In The UK",Patel
What Was The First Decimal Coin To Be Issued In Great Britain?,50p
Who Became British Prime Minister Directly After Harold Wilson Left The Post In 1976 And Just Before Margaret Thatcher Took Up The Post In 1979,Jim Callaghan
When Placing An Ad In A Lonely Hearts Column If You Wrote The Letters “WLTM” What Would It Mean,Would  Like To Meet
For Which Heavy Metal Band Was Ozzy Osbourne The Lead Singer,Black Sabbath
What Is The Long Legged Wading Bird That Feeds With It’s Head Upside Down?,Flamingo
If Prince William Became King What Number William Would He Be,William V
Who’s Autobiography Is Entitled “Humble Pie”,Gordon Ramsay
What Is The Largest Lake In The UK,Lough Neagh
Who  Is The German Physicist Who First Used Mercury In A Thermometer,Fahrenheit
Who In The World Of Music Has The Real Name Of Derek Dick,Fish (Marillion)
What Is The Name Of The 3 Headed Dog That Appears In The First Harry Potter Movie,Fluffy
Which Organization Use The Builders Tools “The Square And Compasses” As Their Logo,The Freemasons
Daniel Patrick Carrol Who Died In 2009 Was Better Known As Who,Danny La Rue
Which American Cosmetics Company Shares It’s Name With Several English Rivers,Avon
Who Said When Entering Us Customs ““I Have Nothing To Declare But My Genius”?,Oscar Wilde
Which Fish Is Caught In The Rivers Of Great Britain Must Legally Be Presented To The Queen,Sturgeon
Which TV Chef Embarked On A Campaign To Improve The Quality Of School Dinners In 2005,Jamie Oliver
Fred Housego Shot To Fame As A Winner On Which TV Show,Mastermind
What Is The Name Of The River That Flows Through The City Of Glasgow,The Clyde
What Is The Name Of The Scandal That Caused Former US President Richard Nixon To Resign,Watergate
Who Replaced Nixon As US President After He Resigned Following The Watergate Scandal,Gerald Ford
What Was The Name Of The African Leader Who Declared Himself “King Of Scotland”,Idi Amin
What Unfortunate And Embarrassing Complaint Is Known Officially As “Nocturnal Enuresis”,Wetting The Bed
Why did old mother Hubbard go to the cupboard,To fetch her poor dog a bone
Which Roman Structure Extends From The Solway Firth To The Mouth Of The River Tyne,Hadrians Wall
"In The Tv Show Cagney & Lacey, Lacey’s First Name Was Mary Beth But What Was Cagney’s",Christine
What is the cockney rhyming slang for being knackered,Cream Crackered
How Is Nitrous Oxide More Commonly Known,Laughing Gas (N20)
Which Author Wrote The Detective Story “The Sign Of Four”,Arthur Conan Doyle
Who Was Murdered Outside Their Home By Andrew Cunanan In 1997,Gianni Versace
"What does the letter B stand for in the name of former US president, Lyndon B Johnson",Baines
The BCG Is An Inoculation Against What,Tuberculosis (TB)
Where In The UK Is Alum Bay Famous For It’s Colourful Cliffs,Isle Of Wight
What Invention Popular At Picnics Was Created In 1882 By James Dewar,Vacuum Flask
"Which food dish is a sheep’s stomach filled with offal, oatmeal, suet and seasoning",Haggis
What is the cockney rhyming slang for a telephone,Dog & Bone
Which fruit sauce is traditionally served with Turkey,Cranberry
Porthos And Athos Are 2 Of The Three Musketeers Who Is The 3rd,Aramis
The Statue of Liberty holds a torch in her right hand and a tablet of stone in her left. What Specifically is written on the tablet of stone?,The Date It  Was Signed
"How is January 30, 1972 referred to in the Irish city of Derry",Bloody Sunday
What do the Initials HP stand for on brown sauce,Houses Of Parliament
"What Name Is Given To A Dish Of Toast Cooked With Ham, Eggs And Hollandaise Sauce",Eggs Benedict
"At 282ft  Below Sea Level What Is The Hottest, Driest And Lowest Place In North America",Death Valley
Which Republic In Southern Asia Was Called Ceylon Until 1972,Sri Lanka
What Is London’s Millenium Dome  Now Called,The O2 Arena
What Did The British Army Use For The First Time In Belfast In 1971,Rubber Bullets
Which UK City Features A Large Shopping And Commercial Centre Known As The Bull Ring,Birmingham
What Name Is Given To The Small Island At The Southern Tip Of The Isle Of Man?,Calf Of Man
What Is The Name Of The Volcano Overlooking Naples That Famously Erupted In AD79,Vesuvius
How Was “Vladimir Ilich Ulyanov” More Commonly Known To The World,Lenin
In Boxing What Does The Letter “T” Stand For With Regard To A TKO,Technical
What Is The Name Of The F1 Team That Jensen Button Currently Drives For 2009,Brawn
Who wrote and sang the 1970’s hit “See My Baby Jive”,Roy Wood & Wizard
Who is the smallest of The Teletubbies?,Po
What was England’s 1970 soccer World Cup song called?,Back Home
Where in Westminster Abbey is the Stone of Scone to be found?,Under The Coronation Throne
"If someone had the letters KG after their name, standing for Knight of the Order of the Garter, what would KT stand for afters someone’s name?",Knight Of The Order Of The Thistle
What is the name of the cowboy character from the film ‘Toy Story’?,Woody
What post did Andrew Motion take up in 1999?,Pet Laureate
What metal is used for the element of an electric lamp?,Tungsten
What Is The largest Breed Of Terrier,Airdale
From Which Animal Do We Get Mohair,The Augora Goat
What Was Sent On The 7th Day Of Christmas,Seven Swans A Swimming
Which island in the Pacific was the first to see in the new millennium and which island was the last?,Kiribati- pronounced Kiribass was the first and Hawaii or Honolulu was last
Which Town Is The Administrative Headquarters Of Cornwall,Truro
What Is The Worlds Largest Rodent,Capybara
"In A Game Of ""Fives"" What Do The Players Hit The Ball With",Their Hands
Who Shocked The Boxing World By Knocking Out Mike Tyson In 1990,James Buster Douglas
Who Has Given Us A Letter From America On Radio 4 Ever Since 1946,Alister Cooke
Why Is The Union Jack Seen Flying On Government Building On The 21st April Each Year,Queens Birthday
Who Was The Roman Emporer At The Time Of Christ's Crucifixion,Tiberius
In The Famous Rhyme Who Owed Five Farthing,The Bells Of St Martins
Which Cricket County Beat Somerset In The 1999 Natwest Trophy,Gloucestershire
Which black bearded captain is Tin Tin’s friend?,Captain Haddock
Which Nobel prize does Norway award?,Peace Prize
Which tribe did Geronimo lead?,Apache
Which herb is used to make Pesto sauce?,Basil
What is the connection of Copenhagen and the Battle of Waterloo?,(Copenhagen was the name of the Duke of Wellington’s horse)
"In the phonetic alphabet, what word is used for the letter ‘V’?",Victor
In which film do Robert Redford and Paul Newman jump into a river holding hands?,Butch Cassidy and the Sundance Kid
Which useful household item is made from Naphthalene?,Mothballs
In which country is the Kimberly Gold Field?,Australia
What domestic foul lives the longest?,A Goose
Which bird is the international symbol of happiness?,Bluebird
"Which British make of car boasted the have, “Grace, Space and Pace”?",Jaguar
"Under the Abortion Act of 1967, what is the final week of pregnancy that surgeons can legally abort the foetus of a pregnant woman?",28 Weeks
What is the capital of Turkey?,Ankora
What were Neil Armstrong’s exact words when he became the first man to step onto the moons surface?,"“That’s one small step for a man, one giant leap for mankind”"
The US plane nicknamed ‘Enola Grey’ dropped the atomic bomb nicknamed ‘Little Boy’ on Hiroshima but what was the nickname of the plane that dropped the bomb ‘Fat Man’ on Nagasaki?,Bock's Car
Who was the first female jockey to ride in the Derby?,Alex Greaves
"Who gave the famous Gettysburg Address speech in 1863 stating the line “Government of the people, by the people, for the people”?",Abraham Lincoln
Which two counties are immediately west and immediately south of Mid Glamorgan?,West & South Glamorgan
Which planet is called both the morning and evening star?,Venus
Into which country did The Dirty Dozen parachute?,France
Who is the Greek god of the Sea?,Poseidon
Which motor manufacturer made the model called Dyane?,Citroen
"What type of bird has breeds called, Border, Fife Fancy, Norwich and Gloster?",Canaries
The Chinese dish Bean Sprouts is usually the sprouts of which bean?,Mung Bean
"What did the artists Michelangelo, Leonardo de Vinci & Picasso have in common with Prince William?",They Are All Left Handed
"Which 1982 film, starring Dustin Hoffman and Jessica Lang is about a New York City out of work actor who cross dresses to find employment?",Tootsie
Which King of England was the first Prince of Wales?,Edward II
In which game should you not knock down the skittles?,Bar Billiards
"Which city, which is mentioned in the Bible, is reputedly the oldest capital city in the world?",Damascus
Who built the Great Western and Great Eastern steamships?,Isamabard Kingdom Brunnel
"Which is the largest bird of these two, Swift or Swallow?",Swift
The ancient Egyptians paid their workers in part Cash. Today we associate the word ‘cash’ to mean money but what was ‘Cash’ in ancient Egypt?,Beer
Which of London’s soccer clubs are nearest to the Thames?,Fulham
Which body of men were founded in the reign of Henry V11 for the protection of the royal person?,Yeoman Of The Guard
What is the worlds northern most capital?,"Reykjavik, Iceland"
In which city are the headquarters of Interpol?,Paris
How many strings has a Ukulele?,4
Who was born in Rochdale and died in Capri?,Gracie Fields
Which man founded a world famous detective agency in 1850?,Allan Pinkerton
Where in England would you find the national headquarters of The Boys Brigade?,"Yorkshire,Wath-Upon-Dearne"
What type of acid is in bee stings?,Formic Acid
Who played Polly in the TV series Fawlty Towers?,Connie Booth
Which boxer was known as the Boston Strong Boy and became the world’s bare-knuckle heavyweight champion in 1882 and retained the title until his death in 1918?,John Lawrence Sullivan
What is the world’s most southerly capital?,Wellington / New zealand
Which arm and which eye did Nelson lose in service?,Right Arm Right Leg
Which singer had a backing group called The Yellow Coats on his 1981 one hit wonder?,Paul Shane / Hi De Hi
When milk sours what acid is formed?,Lactic Acid
In which country was the food Chop Suey invented?,America
Who is the youngest soccer player to score 100 league goals?,Jimmy Greaves
What animal appears on the flag of Sri Lanka?,A Lion
"At the wedding of Prince Charles, who was his best man?",Nobody (Both his brothers were supporters)
Which breed of white faced beef cattle are named after the county on the Welsh border where they originated?,Hereford
